AT1G01010	1.63992	5.20917	15.1452	18.3286	14.4699	7.52435
AT1G01020	1.54346	2.02579	7.13849	12.5406	10.6113	6.07736
AT1G01030	1.83286	2.31519	3.08691	4.24451	5.30563	3.37631
AT1G01040	26.4317	55.0821	63.2817	62.6065	47.7507	24.1165
AT1G01046	10.0325	10.1289	10.2254	10.3219	10.4183	9.74307
AT1G01050	2.02579	7.23495	11.6724	12.5406	11.0936	4.91977
AT1G01060	5.01624	11.6724	19.9685	25.8529	24.9847	15.3381
AT1G01070	2.79752	2.79752	2.79752	2.89398	1.73639	1.83286
AT1G01080	2.21872	2.41165	5.49857	8.58548	6.75262	2.41165
AT1G01090	1.15759	4.5339	13.0229	16.4957	9.83954	5.9809
AT1G01100	0.771728	0.675262	2.99045	3.95511	3.27985	1.15759
AT1G01110	1.83286	3.08691	5.88443	7.04202	9.55014	7.42789
AT1G01120	2.21872	3.08691	5.59503	7.62082	5.4021	1.73639
AT1G01130	3.08691	2.41165	2.70105	4.72684	4.63037	2.21872
AT1G01140	3.08691	9.35721	20.1614	21.8013	14.084	5.88443
AT1G01150	3.95511	10.7077	10.9971	5.30563	4.34097	5.1127
AT1G01160	1.54346	3.95511	8.19962	12.2512	8.00668	3.18338
AT1G01170	0.578796	0.771728	1.25406	1.92932	1.83286	2.02579
AT1G01180	0.289398	0.578796	0.868195	1.63992	1.54346	0.771728
AT1G01183	1.25406	1.44699	1.54346	1.73639	1.92932	2.02579
AT1G01190	3.95511	5.78796	3.76218	1.92932	3.18338	2.21872
AT1G01200	2.41165	2.89398	2.02579	1.44699	2.02579	1.83286
AT1G01210	1.35052	1.73639	2.31519	2.21872	2.79752	2.89398
AT1G01220	3.37631	27.4928	34.5349	34.9207	27.2034	16.3028
AT1G01225	2.79752	3.56924	6.36676	9.55014	9.74307	5.4021
AT1G01230	1.83286	2.12225	8.68195	14.8558	13.6982	7.23495
AT1G01240	1.44699	2.99045	8.58548	12.0583	10.9971	4.72684
AT1G01250	3.18338	3.56924	3.47278	3.56924	2.60458	1.54346
AT1G01260	1.35052	3.76218	10.9971	19.1967	15.3381	5.30563
AT1G01270	0.868195	0.964661	0.868195	0.868195	1.15759	1.35052
AT1G01280	3.27985	3.08691	1.92932	3.27985	5.1127	4.24451
AT1G01290	0.771728	5.78796	14.7593	12.9265	6.94556	2.31519
AT1G01300	1.06113	1.63992	1.92932	1.54346	2.02579	1.83286
AT1G01305	1.54346	1.92932	2.02579	1.92932	1.54346	1.25406
AT1G01310	2.31519	2.60458	1.73639	1.35052	1.35052	1.63992
AT1G01320	7.04202	40.6122	69.745	60.9666	62.1241	38.0076
AT1G01335	1.06113	0.868195	0.868195	1.06113	1.06113	0.964661
AT1G01340	14.277	21.0296	18.425	19.4861	16.3028	12.9265
AT1G01350	2.02579	6.07736	7.91022	5.20917	2.41165	2.21872
AT1G01355	5.59503	8.29608	10.1289	10.6113	8.48901	4.8233
AT1G01360	1.25406	1.25406	2.02579	2.99045	3.37631	2.79752
AT1G01370	2.60458	8.58548	16.3028	16.2063	10.8042	4.8233
AT1G01380	1.54346	2.21872	2.41165	2.70105	2.31519	1.54346
AT1G01390	3.18338	2.31519	4.24451	6.17383	4.05157	2.41165
AT1G01400	5.49857	7.91022	8.48901	6.84909	5.88443	4.5339
