AT1G01010	3.21192	5.83985	12.1664	14.113	11.2904	5.64519
AT1G01020	1.55729	0.973309	5.64519	12.4584	12.1664	6.22918
AT1G01030	0.875978	1.16797	2.33594	4.37989	6.71583	5.54786
AT1G01040	26.2793	50.8067	63.4598	51.78	44.0909	23.9434
AT1G01046	7.29982	7.29982	7.78647	8.1758	8.46779	8.37046
AT1G01050	1.65463	5.06121	10.5117	13.529	11.8744	4.86655
AT1G01060	4.57455	11.6797	23.4568	27.2527	30.4646	14.0157
AT1G01070	1.94662	1.84929	2.62793	2.8226	2.72527	1.55729
AT1G01080	2.62793	1.55729	5.06121	10.1224	6.03452	2.14128
AT1G01090	0.681316	6.42384	16.5463	15.8649	9.83042	5.3532
AT1G01100	0.973309	1.2653	3.01726	3.40658	3.69857	2.23861
AT1G01110	2.5306	4.28256	5.3532	8.07847	12.2637	7.49448
AT1G01120	1.2653	3.89324	6.22918	5.3532	6.22918	3.60124
AT1G01130	2.04395	2.04395	3.69857	4.0879	3.89324	2.8226
AT1G01140	1.65463	8.1758	19.6608	20.5368	14.2103	5.15854
AT1G01150	4.76921	12.945	14.8916	6.81316	3.69857	4.18523
AT1G01160	1.16797	3.60124	6.52117	10.1224	7.78647	3.30925
AT1G01170	1.07064	1.36263	1.2653	1.36263	1.07064	2.23861
AT1G01180	1.55729	1.2653	1.2653	1.2653	0.875978	1.16797
AT1G01183	0.973309	0.875978	0.778647	0.875978	0.875978	0.778647
AT1G01190	3.50391	5.64519	5.06121	2.62793	2.72527	2.04395
AT1G01200	1.84929	2.04395	1.45996	1.94662	3.40658	1.84929
AT1G01210	0.973309	0.973309	0.875978	1.55729	2.91993	3.79591
AT1G01220	4.28256	27.642	36.7911	35.6231	31.8272	18.9795
AT1G01225	2.14128	2.04395	5.15854	9.05177	8.37046	3.69857
AT1G01230	1.65463	2.8226	8.66245	16.3516	13.3343	6.71583
AT1G01240	1.55729	4.0879	8.85711	13.529	12.2637	5.25587
AT1G01250	2.43327	2.72527	3.30925	3.60124	2.8226	1.55729
AT1G01260	0.875978	4.37989	12.653	22.6781	15.8649	6.81316
AT1G01270	0.973309	1.07064	1.07064	1.16797	1.2653	1.2653
AT1G01280	1.65463	2.23861	3.60124	4.0879	4.37989	3.79591
AT1G01290	1.75196	5.74252	12.945	10.1224	5.15854	2.14128
AT1G01300	1.36263	1.55729	0.973309	1.07064	2.23861	1.94662
AT1G01305	3.11459	3.01726	3.21192	2.5306	2.04395	1.45996
AT1G01310	1.16797	1.2653	0.973309	0.973309	1.16797	1.45996
AT1G01320	7.59181	42.1443	69.4943	60.1505	66.185	32.1192
AT1G01335	0.875978	0.973309	0.973309	0.875978	0.875978	0.875978
AT1G01340	11.3877	19.5635	18.7849	18.4929	19.7582	13.529
AT1G01350	2.43327	6.03452	8.66245	6.32651	3.40658	1.84929
AT1G01355	6.71583	7.98113	9.73309	11.0957	10.1224	5.64519
AT1G01360	1.07064	1.65463	2.04395	3.79591	5.45053	4.0879
AT1G01370	2.72527	5.93719	13.4317	14.697	10.3171	3.60124
AT1G01380	2.43327	2.43327	1.75196	1.65463	1.75196	1.36263
AT1G01390	3.30925	3.11459	3.79591	6.32651	4.76921	2.04395
AT1G01400	4.28256	9.73309	10.2197	8.56512	6.91049	3.69857
AT1G01410	2.72527	2.43327	1.94662	2.23861	2.72527	2.62793
AT1G01420	1.84929	2.91993	2.04395	3.01726	4.28256	2.5306
AT1G01430	1.07064	1.65463	3.60124	7.20249	5.25587	2.04395
AT1G01440	1.65463	11.8744	30.6592	27.934	15.4756	4.28256
AT1G01448	3.99057	16.1569	23.6514	25.7927	22.4834	10.9984
AT1G01450	15.8649	16.9356	15.3783	16.4489	14.5996	12.8477
AT1G01453	2.72527	4.76921	6.13185	4.76921	3.21192	2.04395
AT1G01460	6.22918	10.3171	9.24644	12.945	12.5557	8.66245
AT1G01470	2.5306	3.60124	1.84929	0.875978	1.45996	2.04395
AT1G01480	2.14128	3.30925	2.5306	3.40658	6.32651	3.89324
AT1G01490	1.55729	1.55729	1.45996	2.72527	7.10516	4.67188
AT1G01500	1.07064	1.75196	4.37989	8.85711	8.1758	2.62793
AT1G01510	2.04395	12.945	29.8806	26.5713	16.2543	4.0879
AT1G01520	4.0879	6.22918	8.07847	10.6091	7.78647	3.50391
AT1G01530	0.778647	1.07064	1.45996	1.55729	2.04395	2.43327
AT1G01540	0.973309	3.21192	15.0863	20.6342	12.069	4.47722
AT1G01550	1.65463	1.07064	4.86655	12.5557	12.653	4.96388
AT1G01560	3.69857	5.3532	10.2197	11.3877	10.2197	5.3532
AT1G01570	1.65463	1.55729	1.07064	0.875978	1.55729	1.55729
AT1G01580	7.78647	6.71583	3.50391	8.95444	8.27313	4.0879
AT1G01590	3.69857	3.69857	6.91049	8.46779	10.9011	5.06121
AT1G01600	3.79591	5.06121	3.21192	1.65463	3.11459	2.23861
AT1G01610	4.57455	5.54786	6.32651	11.777	10.1224	6.81316
AT1G01620	0.875978	2.23861	2.33594	2.23861	2.43327	1.2653
AT1G01630	1.2653	4.37989	5.45053	6.13185	5.83985	4.37989
AT1G01640	1.07064	2.72527	5.15854	8.37046	8.1758	4.76921
AT1G01650	7.00783	34.4551	42.3389	39.419	28.4206	13.7237
