AT1G01010	2.84602	5.92437	14.2301	15.6822	13.5331	8.88656
AT1G01020	2.20712	2.67178	5.5178	11.1518	10.8614	5.57588
AT1G01030	2.09096	2.61369	4.18191	5.22739	6.85369	4.64657
AT1G01040	23.8137	53.087	59.6503	54.5391	44.8975	24.8011
AT1G01046	7.783	8.01533	8.30574	8.18957	7.72492	7.08602
AT1G01050	2.49753	4.41424	9.29313	11.2679	10.7452	5.98246
AT1G01060	5.86629	11.326	19.9222	28.3441	26.8339	13.8235
AT1G01070	2.32328	3.13643	3.2526	2.96219	3.13643	2.43945
AT1G01080	2.72986	3.07835	7.02793	10.3967	6.7956	3.02027
AT1G01090	1.85863	7.37643	14.9852	15.8564	9.00272	7.43451
AT1G01100	1.39397	1.74246	3.07835	4.29807	4.18191	2.61369
AT1G01110	3.54301	4.12383	6.04054	9.4093	14.1139	7.89916
AT1G01120	2.09096	4.06575	4.58849	5.98246	4.64657	2.14904
AT1G01130	3.48493	3.48493	1.74246	3.02027	3.8915	2.49753
AT1G01140	2.9041	9.4093	19.3994	20.3868	12.8942	5.92437
AT1G01150	4.18191	10.5709	11.9068	8.36382	5.5178	5.45972
AT1G01160	2.20712	3.54301	8.01533	12.0811	8.7704	3.42684
AT1G01170	0.871231	1.16164	1.16164	1.39397	1.6263	2.2652
AT1G01180	1.56822	2.2652	2.32328	2.14904	1.6263	1.04548
AT1G01183	1.27781	1.16164	1.21972	1.39397	1.21972	1.33589
AT1G01190	3.19452	6.44711	5.57588	2.84602	4.06575	3.2526
AT1G01200	1.97479	2.9041	1.80054	3.19452	3.60109	2.09096
AT1G01210	1.33589	1.68438	1.39397	1.68438	2.55561	3.36876
AT1G01220	5.11122	25.2657	36.4175	31.0739	28.6345	19.1671
AT1G01225	2.43945	2.78794	5.11122	9.64163	10.7452	5.75013
AT1G01230	2.03287	4.00766	8.65423	11.9068	12.0811	7.08602
AT1G01240	2.03287	2.20712	7.43451	11.7326	11.2679	5.57588
AT1G01250	2.61369	3.42684	4.35616	3.65917	2.9041	1.80054
AT1G01260	1.51013	4.99506	9.99012	21.0257	18.7024	7.55067
AT1G01270	0.813149	0.755067	0.813149	0.871231	0.987396	0.987396
AT1G01280	1.97479	2.03287	2.20712	3.71725	5.69204	4.18191
AT1G01290	1.51013	8.30574	15.9726	11.7326	6.09862	2.20712
AT1G01300	1.56822	2.09096	1.91671	2.14904	2.20712	1.39397
AT1G01305	2.67178	3.42684	3.71725	2.96219	2.14904	1.39397
AT1G01310	2.09096	2.9041	3.07835	2.2652	2.09096	1.97479
AT1G01320	8.4219	43.9101	73.1834	55.9331	59.3599	39.6701
AT1G01335	0.987396	0.929313	0.755067	0.987396	1.04548	1.21972
AT1G01340	12.3134	19.7479	18.1216	16.8438	16.7276	12.8942
AT1G01350	2.20712	4.76273	7.02793	5.86629	2.78794	1.74246
AT1G01355	6.96985	7.95725	10.1063	11.5003	9.35122	6.67944
AT1G01360	0.987396	1.45205	1.97479	3.36876	3.94958	3.36876
AT1G01370	2.03287	5.69204	14.7529	17.8312	12.4296	3.8915
AT1G01380	1.45205	1.97479	2.72986	2.72986	2.20712	1.45205
AT1G01390	3.31068	3.07835	3.77534	6.73752	6.44711	2.67178
AT1G01400	5.34355	8.47999	9.93204	9.58355	6.44711	3.42684
AT1G01410	3.13643	3.36876	3.13643	3.71725	4.23999	2.96219
AT1G01420	1.91671	2.9041	2.20712	2.55561	3.54301	2.78794
AT1G01430	2.09096	2.2652	4.58849	6.44711	4.35616	2.03287
AT1G01440	3.07835	10.8033	27.5309	27.8794	17.7731	6.27287
AT1G01448	3.36876	15.7983	21.8969	23.8717	24.9172	11.7907
AT1G01450	17.3665	17.3665	13.7074	14.5786	15.6822	13.1266
AT1G01453	3.8915	7.08602	6.67944	5.5178	4.70465	2.96219
AT1G01460	6.96985	7.95725	8.71231	12.8942	11.2679	6.33095
AT1G01470	2.84602	4.06575	4.23999	2.55561	2.32328	2.84602
AT1G01480	2.43945	3.02027	2.67178	3.48493	5.92437	4.5304
AT1G01490	1.10356	1.27781	0.813149	2.84602	7.43451	4.58849
AT1G01500	1.68438	1.80054	3.42684	10.2805	10.9775	3.60109
AT1G01510	3.02027	14.7529	28.8668	25.6723	18.0054	5.75013
AT1G01520	4.58849	6.27287	8.94464	10.2805	8.53807	5.22739
AT1G01530	1.10356	1.39397	1.45205	1.91671	2.72986	2.9041
AT1G01540	2.32328	3.71725	11.5003	18.7605	12.9523	5.40163
AT1G01550	1.33589	1.27781	3.94958	11.3841	12.4296	5.98246
AT1G01560	3.83342	4.99506	9.99012	12.7781	10.4548	5.40163
AT1G01570	2.38137	2.61369	1.27781	1.04548	1.74246	2.61369
AT1G01580	7.08602	7.49259	4.35616	6.56328	9.06081	5.5178
AT1G01590	4.12383	2.84602	6.50519	8.65423	11.5003	5.16931
AT1G01600	4.12383	5.63396	4.47232	2.49753	3.31068	2.38137
AT1G01610	5.22739	4.82081	7.26026	10.9194	9.64163	7.1441
AT1G01620	2.43945	2.72986	2.49753	1.74246	2.09096	1.85863
AT1G01630	2.55561	4.29807	5.69204	5.05314	5.16931	4.82081
AT1G01640	2.20712	3.65917	5.22739	7.783	8.7704	5.11122
AT1G01650	10.0482	38.7988	38.5665	32.4679	26.3693	14.3463
AT1G01660	13.1266	14.172	18.9348	19.9802	16.5534	11.5003
AT1G01670	5.5178	13.2427	19.6898	21.0838	19.6898	14.0559
AT1G01680	4.70465	5.28547	9.06081	10.1644	6.33095	4.70465
AT1G01690	3.83342	13.417	22.8263	26.3112	25.2076	11.4422
AT1G01695	4.00766	8.18957	11.9068	12.8942	11.7907	7.37643
AT1G01700	5.63396	10.3967	10.1063	11.3841	10.6871	4.47232
AT1G01710	4.64657	17.4827	26.6597	19.8641	17.1923	7.783
AT1G01715	2.03287	4.35616	7.1441	9.23505	7.55067	4.06575
AT1G01720	1.80054	2.20712	1.91671	2.32328	3.71725	3.36876
AT1G01725	1.51013	0.813149	0.755067	1.51013	2.20712	2.67178
AT1G01730	1.91671	2.14904	3.94958	6.62136	8.01533	7.20218
AT1G01740	8.71231	14.0559	16.0887	20.3287	18.5863	12.3134
AT1G01750	3.8915	5.57588	6.7956	8.36382	9.64163	10.0482
AT1G01760	5.63396	13.6493	18.9928	18.9928	15.566	12.023
AT1G01770	7.37643	30.2608	38.1019	29.041	21.955	13.8235
AT1G01780	7.1441	8.4219	8.36382	6.33095	5.57588	5.05314
AT1G01790	18.9928	42.9227	44.1424	42.3999	41.4125	22.4778
AT1G01800	2.55561	3.07835	5.28547	8.7704	8.94464	4.35616
AT1G01810	1.85863	1.80054	2.09096	1.97479	1.91671	1.97479
AT1G01820	2.32328	6.44711	15.7402	20.8515	16.1468	7.60875
AT1G01830	6.67944	10.8033	11.8487	7.49259	4.12383	2.09096
AT1G01840	1.80054	2.38137	3.02027	3.13643	3.42684	4.18191
AT1G01860	2.9041	6.33095	12.8361	13.1846	10.3386	6.50519
AT1G01870	1.45205	1.51013	1.45205	1.39397	1.51013	1.56822
AT1G01880	3.77534	9.64163	17.657	19.3413	18.8186	11.0356
AT1G01890	1.10356	1.04548	0.929313	0.929313	1.04548	0.871231
AT1G01900	5.98246	6.73752	10.0482	12.6038	12.1972	6.56328
AT1G01910	3.13643	11.326	25.0915	22.2454	16.6115	9.06081
AT1G01920	5.57588	19.3413	24.046	19.6898	20.1545	11.8487
AT1G01930	2.67178	11.0937	22.0712	27.0663	20.7934	9.81587
AT1G01940	2.55561	4.99506	14.2301	21.4323	17.0181	7.31834
AT1G01950	12.3134	40.9479	37.1725	30.9578	33.5714	17.2504
AT1G01960	15.7983	49.6602	52.6224	49.0794	47.9177	29.9704
AT1G01970	3.31068	7.84108	13.9978	16.6115	14.8109	7.1441
AT1G01980	8.47999	12.1972	12.2553	11.0356	8.65423	5.63396
AT1G01990	1.39397	2.78794	3.60109	4.70465	5.40163	4.35616
AT1G02000	1.80054	2.49753	4.12383	7.49259	10.9775	8.18957
AT1G02010	8.47999	24.6268	34.3265	30.1446	29.2153	15.2756
AT1G02020	5.22739	3.19452	6.33095	15.5079	17.4246	7.66684
AT1G02030	2.2652	1.85863	4.00766	9.17697	9.64163	7.49259
AT1G02040	4.64657	5.5178	6.04054	6.44711	5.05314	2.2652
AT1G02050	11.0937	12.7781	16.3791	16.8438	15.1594	9.58355
AT1G02060	2.55561	4.93698	11.2679	15.6241	16.6696	16.0307
AT1G02065	1.80054	7.31834	9.11889	6.04054	4.35616	2.78794
AT1G02067	1.45205	1.51013	1.39397	1.6263	1.80054	1.68438
AT1G02070	2.2652	2.96219	3.77534	3.42684	2.09096	1.6263
AT1G02080	66.5621	90.9566	85.7292	84.6256	79.3401	59.2437
AT1G02090	2.43945	9.06081	20.3868	24.4526	16.263	11.2098
AT1G02100	4.64657	16.263	22.8263	22.8843	17.8893	10.8033
AT1G02110	6.09862	9.23505	14.3463	16.263	18.4701	11.5003
AT1G02120	8.24766	28.6345	29.5638	25.1495	26.8339	15.6241
AT1G02130	2.78794	5.11122	11.7907	12.8361	8.53807	4.8789
AT1G02136	5.75013	6.67944	7.31834	7.49259	7.43451	6.7956
AT1G02140	2.67178	3.54301	6.04054	6.50519	4.29807	3.31068
AT1G02145	6.85369	22.1874	27.1824	27.1243	27.8794	16.2049
AT1G02150	3.60109	3.54301	7.43451	12.3134	10.2805	4.5304
AT1G02160	1.04548	1.39397	1.97479	2.67178	2.72986	3.02027
AT1G02170	2.78794	2.09096	9.52546	14.7529	16.4372	11.5583
AT1G02180	1.85863	2.55561	4.35616	5.75013	5.5178	5.75013
AT1G02190	9.06081	9.75779	6.50519	5.69204	9.4093	6.09862
AT1G02205	10.629	9.11889	5.57588	13.0685	15.9726	12.9523
AT1G02210	0.580821	0.638903	0.580821	0.813149	0.813149	0.987396
AT1G02220	2.03287	3.94958	5.98246	5.92437	3.77534	2.49753
AT1G02228	0.232328	0.116164	0	0	0.0580821	0.232328
AT1G02230	1.68438	3.19452	6.1567	6.50519	4.99506	2.78794
AT1G02250	6.38903	7.783	7.89916	8.53807	7.60875	4.5304
AT1G02260	4.23999	12.3715	17.1342	16.2049	12.0811	3.2526
AT1G02270	2.72986	10.6871	21.0838	21.258	11.6745	4.41424
AT1G02280	2.72986	7.08602	13.7074	16.1468	11.2679	5.05314
AT1G02290	3.2526	10.7452	16.7857	17.2504	19.1671	12.023
AT1G02300	2.72986	5.98246	13.8235	18.7024	12.9523	6.27287
