AT1G01010	2.29909	6.64183	14.8803	16.0937	13.4114	7.66365
AT1G01020	1.53273	1.97978	5.36455	10.5375	6.13092	2.81
AT1G01030	1.34114	2.1075	3.64023	5.8116	6.96115	4.59819
AT1G01040	30.8462	61.884	68.9728	59.521	39.5317	16.9878
AT1G01046	8.49388	8.55774	9.00479	8.6216	8.49388	7.9191
AT1G01050	2.68228	5.55615	10.7291	10.4098	8.6216	4.66205
AT1G01060	6.83342	13.3475	21.9691	28.3555	23.5657	12.0064
AT1G01070	2.55455	2.74614	2.93773	2.87387	2.42682	2.17137
AT1G01080	2.93773	2.81	6.45024	7.28047	4.85364	2.23523
AT1G01090	1.14955	6.70569	17.0516	15.9021	8.55774	4.78978
AT1G01100	1.08568	1.02182	2.04364	2.49069	2.42682	1.08568
AT1G01110	3.25705	3.38478	5.23683	8.94092	10.3459	5.42842
AT1G01120	1.405	3.57637	3.95955	5.49228	4.53433	1.78818
AT1G01130	1.97978	1.53273	2.36296	4.15114	4.15114	2.17137
AT1G01140	1.85205	10.4737	20.4364	19.8616	9.32411	4.98137
AT1G01150	4.59819	12.2618	12.5812	6.5141	5.8116	5.55615
AT1G01160	1.91591	5.1091	8.43001	8.68547	5.30069	2.87387
AT1G01170	0.957956	1.14955	2.1075	2.42682	2.04364	1.72432
AT1G01180	1.34114	1.66046	1.85205	2.17137	1.72432	1.27727
AT1G01183	1.405	1.405	1.27727	1.34114	1.21341	1.21341
AT1G01190	3.89569	5.87546	5.55615	4.4066	4.34273	2.49069
AT1G01200	2.42682	2.81	1.53273	2.29909	3.44864	2.1075
AT1G01210	1.27727	2.1075	2.17137	2.61841	2.93773	3.64023
AT1G01220	5.23683	27.5253	41.0644	36.083	28.2916	16.5407
AT1G01225	3.06546	4.02342	7.72751	12.0702	10.9207	5.04524
AT1G01230	2.23523	3.51251	9.32411	15.3912	12.2618	5.55615
AT1G01240	1.02182	2.74614	6.5141	10.4737	11.4955	4.21501
AT1G01250	3.7041	4.53433	4.91751	4.02342	2.36296	1.53273
AT1G01260	1.405	4.59819	13.0282	20.6919	16.7962	5.87546
AT1G01270	0.766365	0.766365	0.766365	0.766365	0.830229	0.830229
AT1G01280	2.36296	2.74614	3.32091	3.64023	4.98137	3.51251
AT1G01290	1.53273	8.11069	15.3912	9.06865	4.08728	2.42682
AT1G01300	1.14955	1.59659	1.53273	1.59659	1.59659	1.405
AT1G01305	2.68228	2.49069	1.85205	1.91591	1.85205	1.59659
AT1G01310	1.59659	1.34114	1.34114	1.27727	1.34114	1.21341
AT1G01320	9.13251	47.3869	68.3342	50.133	36.2746	18.4566
AT1G01335	0.894092	0.894092	0.894092	0.830229	0.957956	0.766365
AT1G01340	12.7727	19.6062	20.0532	19.6062	18.0734	12.5812
AT1G01350	1.72432	5.55615	7.47206	4.85364	2.04364	1.53273
AT1G01355	5.1091	7.34433	13.0921	13.6668	9.70729	6.96115
AT1G01360	0.51091	0.766365	1.97978	3.7041	3.51251	3.32091
AT1G01370	3.06546	7.53592	16.2853	17.1793	10.4098	3.32091
AT1G01380	2.49069	2.74614	2.74614	2.29909	1.91591	1.72432
AT1G01390	3.12932	2.87387	4.27887	6.76956	6.19478	3.57637
AT1G01400	4.72592	7.79138	10.2182	10.6014	7.98297	4.21501
AT1G01410	2.87387	2.49069	3.0016	3.95955	3.76796	2.36296
AT1G01420	2.49069	2.55455	2.61841	3.76796	3.76796	2.68228
AT1G01430	1.97978	3.32091	5.74774	6.96115	4.78978	1.72432
AT1G01440	2.42682	13.7946	34.231	27.9723	14.3693	4.85364
AT1G01448	4.47046	18.3928	24.6514	19.9255	14.7525	6.70569
AT1G01450	11.5593	12.7727	12.3257	15.3912	17.5625	15.2634
AT1G01453	2.68228	4.21501	5.30069	5.30069	3.7041	2.49069
AT1G01460	7.2166	9.89888	10.0905	13.2837	10.9846	6.96115
AT1G01470	2.61841	3.89569	2.74614	2.1075	2.49069	2.74614
AT1G01480	3.38478	2.81	2.23523	3.57637	5.93933	3.44864
AT1G01490	1.27727	1.97978	1.85205	3.12932	4.53433	2.42682
