AT1G01010	3.65677	5.42974	13.4081	14.9595	12.9649	8.64327
AT1G01020	1.44054	1.77298	6.20542	12.5217	9.86219	3.9892
AT1G01030	2.32703	2.65947	2.21622	5.20812	6.42705	3.65677
AT1G01040	25.0433	52.3028	64.6029	55.4056	42.1082	26.2622
AT1G01046	6.53786	6.87029	6.9811	6.87029	6.31623	6.75948
AT1G01050	1.21892	3.65677	9.19732	13.6298	11.3027	5.09731
AT1G01060	3.76758	11.3027	23.3811	29.5866	24.7109	12.0784
AT1G01070	2.43784	1.55136	1.32973	1.66217	1.44054	1.44054
AT1G01080	2.65947	1.66217	5.20812	9.64057	7.20272	2.54866
AT1G01090	1.44054	6.9811	18.8379	16.5109	8.75408	7.31353
AT1G01100	0.775678	0.664867	2.77028	3.76758	3.76758	2.88109
AT1G01110	1.66217	4.10001	6.9811	8.9757	11.5244	4.9865
AT1G01120	1.9946	2.21622	3.9892	5.65137	4.9865	2.9919
AT1G01130	2.9919	2.10541	3.10271	4.54326	3.10271	1.9946
AT1G01140	2.10541	7.86759	15.4027	19.946	11.8568	4.65407
AT1G01150	3.54596	10.8595	11.8568	6.64867	3.32433	3.65677
AT1G01160	1.55136	3.9892	7.86759	10.6379	7.9784	3.87839
AT1G01170	1.44054	1.32973	1.32973	1.10811	1.88379	2.43784
AT1G01180	0.886489	0.886489	0.775678	1.44054	0.9973	0.9973
AT1G01183	1.10811	1.10811	1.10811	1.10811	1.10811	1.10811
AT1G01190	4.43244	5.87299	4.32163	3.10271	4.43244	2.9919
AT1G01200	1.9946	2.43784	1.55136	2.32703	2.9919	1.88379
AT1G01210	0.664867	0.9973	1.21892	1.77298	1.9946	1.9946
AT1G01220	5.54056	26.1514	32.4677	31.8028	30.1406	18.6163
AT1G01225	1.88379	1.9946	4.87569	9.41895	10.3054	4.43244
AT1G01230	1.77298	3.43514	9.41895	13.7406	12.4108	6.42705
AT1G01240	0.9973	3.10271	9.52976	14.073	10.7487	2.9919
AT1G01250	2.88109	4.10001	4.65407	4.43244	2.9919	1.66217
AT1G01260	0.664867	4.32163	11.5244	20.3892	18.7271	7.31353
AT1G01270	0.9973	0.886489	0.775678	0.886489	0.886489	0.886489
AT1G01280	2.77028	1.55136	1.77298	2.32703	4.10001	3.9892
AT1G01290	2.88109	8.86489	15.2919	10.7487	5.20812	1.9946
AT1G01300	1.66217	1.21892	1.10811	0.886489	1.44054	1.10811
AT1G01305	1.77298	2.54866	2.88109	2.21622	1.66217	1.21892
AT1G01310	1.77298	1.9946	1.44054	0.9973	0.554056	0.554056
AT1G01320	8.64327	45.5434	69.0353	61.9434	59.9488	37.3433
AT1G01335	0.886489	0.775678	0.664867	0.775678	0.775678	0.775678
AT1G01340	15.846	18.5055	19.3919	17.8406	18.173	14.1838
AT1G01350	0.332433	3.9892	6.31623	4.9865	3.43514	2.43784
AT1G01355	6.09461	7.86759	11.4135	12.0784	9.75138	6.31623
AT1G01360	0.9973	1.10811	1.10811	3.32433	3.9892	3.43514
AT1G01370	3.43514	7.31353	16.9541	18.2838	11.746	3.87839
AT1G01380	1.66217	1.77298	1.21892	0.9973	1.44054	1.55136
AT1G01390	2.9919	2.32703	3.21352	4.87569	4.65407	2.32703
AT1G01400	5.31893	9.08651	10.6379	11.4135	8.75408	3.87839
AT1G01410	2.21622	4.10001	4.76488	3.9892	3.43514	2.32703
AT1G01420	1.55136	1.88379	1.77298	1.21892	3.87839	3.76758
AT1G01430	1.21892	2.77028	5.09731	6.09461	4.21082	1.77298
AT1G01440	1.32973	11.3027	31.4704	27.9244	17.8406	5.20812
AT1G01448	4.10001	16.1784	21.2757	22.8271	20.7217	10.8595
AT1G01450	14.1838	15.2919	13.2973	13.519	13.9622	12.9649
AT1G01453	2.9919	4.21082	4.21082	4.54326	5.09731	3.54596
AT1G01460	5.87299	10.7487	11.1919	13.0757	9.86219	5.31893
AT1G01470	2.10541	3.54596	3.43514	2.54866	2.21622	2.9919
AT1G01480	2.54866	1.77298	1.55136	3.10271	5.42974	3.54596
AT1G01490	0.775678	1.32973	0.886489	1.44054	5.65137	4.10001
AT1G01500	1.32973	2.10541	4.21082	9.973	8.08921	2.77028
AT1G01510	2.43784	12.5217	31.2487	29.2541	16.4	6.42705
AT1G01520	4.54326	6.20542	8.9757	11.4135	7.75678	3.87839
AT1G01530	1.9946	1.9946	1.55136	1.21892	1.77298	2.32703
AT1G01540	1.88379	1.88379	11.1919	18.0622	9.75138	4.10001
AT1G01550	1.21892	1.10811	3.21352	10.0838	10.8595	4.65407
