AT1G01010	3.21731	5.63029	13.5227	15.986	12.4168	7.03786
AT1G01020	1.86001	2.61406	8.04327	12.7184	10.7579	5.42921
AT1G01030	2.06109	1.80974	3.0665	4.87623	6.58542	5.07731
AT1G01040	24.9844	53.5883	61.5813	52.4823	43.0817	26.392
AT1G01046	7.84219	7.993	8.34489	9.14922	9.60165	9.75246
AT1G01050	2.66433	5.93191	11.2103	12.9195	9.80273	5.37893
AT1G01060	6.43461	11.7633	21.6666	26.392	25.0849	11.5622
AT1G01070	2.2119	2.16163	2.26217	2.51352	2.61406	2.2119
AT1G01080	2.41298	1.60865	6.93732	10.7579	6.68597	3.46866
AT1G01090	2.11136	6.73624	16.2876	18.9519	10.1044	5.98218
AT1G01100	1.55838	2.06109	4.22272	4.72542	4.22272	2.96595
AT1G01110	3.21731	3.77028	5.83137	8.39516	11.5119	7.23894
AT1G01120	2.76487	3.51893	4.32326	7.18867	5.83137	2.66433
AT1G01130	2.66433	2.46325	2.16163	3.82055	4.27299	2.61406
AT1G01140	3.5692	8.59624	17.5444	20.259	11.9644	5.73083
AT1G01150	4.57461	11.0092	10.7076	6.68597	5.83137	5.37893
AT1G01160	2.01082	4.52434	8.29462	11.2103	10.1546	5.17785
AT1G01170	1.20649	1.3573	1.50811	2.2119	2.81514	3.46866
AT1G01180	1.86001	2.2119	2.06109	2.06109	1.30703	1.25676
AT1G01183	1.40757	1.25676	1.3573	1.25676	1.15622	1.15622
AT1G01190	3.77028	5.37893	4.4238	2.56379	4.4238	3.5692
AT1G01200	2.86541	3.72001	2.76487	3.87082	4.17244	2.61406
AT1G01210	1.80974	1.55838	1.30703	2.31244	2.81514	3.5692
AT1G01220	5.17785	24.8336	33.6812	32.4747	28.2017	17.0417
AT1G01225	2.76487	3.5692	7.49029	11.0092	8.79732	4.52434
AT1G01230	2.31244	4.17244	8.54597	12.1152	13.3719	8.14381
AT1G01240	2.46325	3.36812	8.89786	13.6736	11.7633	4.17244
AT1G01250	2.76487	4.0719	4.72542	4.32326	2.56379	1.45784
AT1G01260	1.91028	5.02704	13.0703	21.0633	16.8909	6.68597
AT1G01270	1.15622	1.10595	1.25676	1.50811	1.50811	1.60865
AT1G01280	2.51352	2.26217	2.36271	4.27299	5.68056	3.92109
AT1G01290	1.91028	7.49029	13.7741	11.6627	5.22812	2.46325
AT1G01300	1.60865	1.86001	1.86001	2.51352	2.26217	1.45784
AT1G01305	2.41298	2.61406	2.26217	1.3573	1.45784	1.10595
AT1G01310	1.55838	2.11136	2.36271	2.46325	2.46325	1.96055
AT1G01320	10.2552	46.5001	72.1381	60.8775	62.8883	37.6023
AT1G01335	0.904868	0.904868	0.854597	0.804327	0.904868	0.955138
AT1G01340	12.5173	19.706	17.9968	17.9465	16.74	12.266
AT1G01350	2.86541	5.73083	7.94273	4.67515	3.26758	2.2119
AT1G01355	4.32326	6.6357	9.04868	9.50111	6.68597	4.87623
AT1G01360	1.3573	1.75946	1.75946	3.01623	4.52434	3.87082
AT1G01370	3.82055	6.48488	14.2265	15.6341	11.6627	5.58002
AT1G01380	2.56379	2.56379	2.31244	2.7146	2.66433	1.80974
AT1G01390	3.66974	2.81514	4.27299	7.59083	5.93191	2.81514
AT1G01400	5.88164	7.89246	7.38975	7.18867	5.12758	2.56379
AT1G01410	2.96595	3.46866	3.87082	3.77028	3.66974	2.46325
AT1G01420	2.31244	2.91568	2.91568	3.77028	4.77569	3.36812
AT1G01430	2.91568	3.72001	5.63029	6.73624	4.57461	1.91028
AT1G01440	3.46866	11.16	28.0509	27.0958	16.2876	5.47948
AT1G01448	4.57461	15.6844	24.6828	24.0293	21.8174	9.90327
AT1G01450	15.3325	15.0309	14.679	16.9914	16.1871	12.7687
AT1G01453	3.11677	5.93191	5.58002	3.92109	2.96595	2.36271
AT1G01460	5.52975	7.54056	5.98218	8.39516	8.94813	5.73083
AT1G01470	2.61406	4.12217	3.66974	1.80974	2.06109	2.91568
AT1G01480	4.12217	3.77028	3.26758	3.97136	6.43461	4.87623
AT1G01490	1.60865	2.51352	2.31244	3.5692	8.54597	5.27839
AT1G01500	1.75946	2.11136	5.12758	10.1546	8.69678	3.51893
AT1G01510	3.26758	13.0703	29.559	28.1514	16.7903	6.08272
AT1G01520	4.62488	5.32866	7.6411	10.5568	9.14922	5.12758
AT1G01530	1.3573	1.65892	1.40757	2.01082	3.01623	2.76487
AT1G01540	1.65892	3.16704	13.3217	20.4098	13.5227	4.77569
AT1G01550	1.05568	1.91028	5.27839	12.5173	11.2606	5.07731
AT1G01560	3.92109	5.52975	7.33948	10.5568	10.406	5.73083
AT1G01570	2.11136	3.21731	2.81514	2.26217	2.61406	2.01082
AT1G01580	6.53515	7.03786	5.07731	8.14381	7.03786	4.82596
AT1G01590	3.36812	3.21731	6.73624	10.406	11.713	4.97677
AT1G01600	4.72542	6.93732	4.12217	2.56379	2.86541	2.66433
AT1G01610	6.03245	5.63029	5.42921	9.70219	7.89246	6.33407
AT1G01620	1.65892	1.96055	2.36271	2.96595	2.61406	2.26217
AT1G01630	3.16704	4.4238	5.42921	4.97677	4.4238	3.11677
AT1G01640	2.56379	3.72001	5.12758	8.59624	7.59083	3.5692
AT1G01650	10.5065	37.3007	41.8753	35.5915	27.3974	13.4725
AT1G01660	9.90327	9.45084	12.7184	16.3882	16.4887	11.5622
AT1G01670	4.12217	10.2049	16.4887	15.9357	13.7741	13.2211
AT1G01680	2.7146	3.41839	7.49029	7.38975	4.97677	4.62488
AT1G01690	6.03245	16.5892	23.0239	27.0455	24.0795	11.5622
AT1G01695	3.66974	7.6411	8.99841	9.04868	10.2049	6.93732
AT1G01700	6.53515	9.70219	8.29462	10.7579	10.2552	3.97136
AT1G01710	5.02704	18.8514	24.532	21.0633	19.6055	7.84219
AT1G01715	2.26217	4.27299	6.53515	8.94813	7.74164	3.0665
AT1G01720	2.41298	2.76487	1.70919	1.80974	2.56379	2.91568
AT1G01725	1.30703	0.703786	2.2119	3.46866	3.61947	2.7146
AT1G01730	2.01082	2.06109	3.41839	6.13299	5.73083	5.93191
AT1G01740	8.24435	16.6395	18.8514	18.2984	14.7292	10.406
AT1G01750	3.41839	5.47948	7.23894	7.38975	7.84219	9.19949
AT1G01760	5.52975	12.4168	18.399	19.0525	15.433	12.4671
AT1G01770	8.69678	28.3022	38.9093	31.0671	23.8784	14.7292
AT1G01780	8.29462	10.3054	9.14922	5.7811	6.08272	5.22812
AT1G01790	21.2644	46.9023	48.2093	47.2039	39.3115	24.6325
AT1G01800	2.41298	3.16704	6.53515	10.3054	8.59624	4.47407
AT1G01810	2.06109	2.76487	3.16704	3.21731	3.0665	2.81514
AT1G01820	3.01623	6.88705	15.986	22.6217	16.8909	7.59083
AT1G01830	7.59083	11.4617	12.4671	8.4957	4.02163	3.21731
AT1G01840	2.41298	2.76487	3.11677	2.81514	3.46866	4.82596
AT1G01860	3.26758	7.6411	14.679	13.9752	13.3217	8.14381
AT1G01870	1.10595	0.955138	0.904868	0.955138	1.10595	1.20649
AT1G01880	3.5692	9.50111	18.4995	20.5606	19.153	10.7579
AT1G01890	1.00541	0.904868	0.854597	1.00541	0.955138	1.00541
AT1G01900	5.93191	7.08813	6.73624	8.89786	10.0541	6.6357
AT1G01910	3.41839	11.8135	24.8839	23.2249	16.0865	8.69678
AT1G01920	6.88705	19.3038	26.4422	23.8784	19.706	13.2714
AT1G01930	5.02704	13.3719	25.2358	29.9109	21.8676	11.2606
AT1G01940	3.11677	4.37353	10.959	18.6503	14.88	7.1384
AT1G01950	12.266	38.5071	36.245	31.1174	31.6201	17.0919
AT1G01960	15.433	47.5055	50.4212	50.371	48.5612	32.0223
AT1G01970	4.22272	8.99841	14.126	17.9465	14.9806	6.83678
AT1G01980	7.1384	10.1546	9.95354	10.1546	9.50111	5.68056
AT1G01990	1.3573	2.61406	4.62488	6.38434	6.68597	4.37353
AT1G02000	2.31244	2.41298	3.77028	7.33948	10.1546	5.88164
AT1G02010	10.2552	27.699	33.9828	28.2017	29.4585	16.539
AT1G02020	3.72001	3.66974	7.44002	14.9303	15.6341	7.44002
AT1G02030	1.86001	2.46325	3.82055	8.4957	8.44543	4.82596
AT1G02040	3.97136	5.93191	6.98759	6.13299	4.37353	2.46325
AT1G02050	11.9644	13.8746	15.2319	17.3433	16.0363	9.24976
AT1G02060	2.66433	5.37893	11.8135	16.4384	15.7849	15.0309
AT1G02065	1.55838	7.89246	9.30003	6.23353	4.67515	3.66974
AT1G02067	1.45784	1.55838	1.50811	1.60865	1.86001	1.96055
AT1G02070	2.7146	3.31785	4.0719	3.36812	2.41298	1.60865
AT1G02080	68.6191	94.7095	87.1689	87.6213	85.6608	62.3353
AT1G02090	3.31785	11.2103	21.2141	22.5211	16.4887	13.0703
AT1G02100	6.43461	20.3092	24.4314	23.2249	17.7455	8.04327
AT1G02110	4.47407	7.993	13.4222	16.4384	18.4995	11.8135
AT1G02120	8.94813	29.9612	32.0725	28.0509	27.2968	18.3487
AT1G02130	2.2119	5.12758	10.959	13.2211	10.1546	5.02704
AT1G02136	5.42921	6.13299	6.58542	6.18326	5.37893	5.32866
AT1G02140	1.3573	2.41298	4.62488	5.32866	3.77028	3.82055
AT1G02145	7.28921	22.4709	25.7385	26.6433	29.1066	14.4779
AT1G02150	2.96595	3.61947	9.04868	12.5173	10.3054	5.32866
AT1G02160	2.31244	2.26217	2.61406	3.61947	3.41839	3.16704
AT1G02170	2.7146	4.27299	10.0038	15.8855	14.7795	8.4957
AT1G02180	2.01082	3.21731	5.52975	6.93732	6.08272	4.62488
AT1G02190	7.74164	8.54597	6.6357	5.88164	6.48488	4.37353
AT1G02205	8.19408	7.44002	4.37353	9.60165	13.4222	12.1654
AT1G02210	0.854597	0.854597	0.854597	0.854597	0.854597	0.754056
AT1G02220	2.81514	4.87623	7.44002	5.47948	2.66433	2.31244
AT1G02228	0.452434	0.251352	0	0	0.0502704	0.150811
AT1G02230	2.41298	4.52434	6.58542	5.93191	4.0719	2.61406
AT1G02250	5.68056	6.38434	6.68597	7.18867	5.98218	3.01623
AT1G02260	4.17244	12.819	16.5892	15.3325	10.8584	3.92109
AT1G02270	2.66433	13.2211	25.1855	22.9736	12.6179	6.08272
AT1G02280	2.46325	7.1384	15.2822	17.3433	11.9644	5.52975
AT1G02290	3.66974	10.1044	15.3325	14.88	16.3882	10.6573
